StartDate,EndDate,Status,IPAddress,Progress,duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Instruct. cont.,consent_date,age,race,race_text,income,NRS_Time_First Click,NRS_Time_Last Click,NRS_Time_Page Submit,NRS_Time_Click Count,nrs_1,nrs_2,nrs_3,nrs_4,nrs_5,nrs_6,pmerq_time_First Click,pmerq_time_Last Click,pmerq_time_Page Submit,pmerq_time_Click Count,pmerq_repurp_eng_2,pmerq_sitmod_dis_3,pmerq_sitsel_eng_4,pmerq_sitsel_dis_5,pmerq_recons_dis_7,pmerq_sitsel_dis_9,pmerq_repurp_dis_10,pmerq_repurp_eng_11,pmerq_sitmod_eng_12,pmerq_recons_eng_13,pmerq_sitmod_eng_14,pmerq_repurp_dis_15,pmerq_attdep_eng_16,pmerq_sitsel_eng_17,pmerq_sitmod_eng_18,pmerq_repurp_eng_19,pmerq_attdep_dis_20,pmerq_sitsel_dis_22,pmerq_sitmod_eng_23,pmerq_attdep_eng_24,pmerq_recons_eng_25,pmerq_attdep_dis_27,pmerq_recons_eng_28,pmerq_respmod_eng_29,pmerq_sitmod_dis_30,pmerq_attdep_dis_32,pmerq_recons_dis_33,pmerq_repurp_dis_34,pmerq_recons_dis_36,pmerq_sitmod_eng_37,pmerq_attdep_eng_38,pmerq_repurp_dis_39,pmerq_sitsel_dis_41,pmerq_sitmod_dis_42,pmerq_repurp_eng_43,pmerq_sitsel_dis_45,pmerq_attdep_dis_46,pmerq_recons_eng_47,pmerq_sitmod_dis_48,pmerq_sitsel_dis_49,pmerq_attdep_eng_51,pmerq_attdep_eng_52,pmerq_repurp_eng_53,pmerq_sitsel_eng_54,pmerq_respmod_dis_57,pmerq_respmod_dis_58,pmerq_recons_dis_60,pmerq_sitmod_eng_61,ac_1,pmerq_attdep_dis_63,pmerq_sitsel_eng_64,pmerq_recons_dis_65,pmerq_recons_eng_67,pmerq_repurp_eng_68,pmerq_respmod_eng_69,pmerq_sitmod_dis_70,pmerq_respmod_dis_72,pmerq_respmod_eng_73,SWL_Time_First Click,SWL_Time_Last Click,SWL_Time_Page Submit,SWL_Time_Click Count,swl_1,swl_2,swl_3,swl_4,swl_5,RS_Time_First Click,RS_Time_Last Click,RS_Time_Page Submit,RS_Time_Click Count,rrs_brood_1,rrs_brood_2,rrs_brood_3,rrs_brood_4,rrs_brood_5,PANAS_Time_First Click,PANAS_Time_Last Click,PANAS_Time_Page Submit,PANAS_Time_Click Count,panas_pa_1,panas_na_2,panas_pa_3,panas_na_4,panas_pa_5,panas_na_6,panas_na_7,panas_na_8,panas_pa_9,panas_pa_10,panas_na_11,panas_pa_12,panas_na_13,panas_pa_14,panas_na_15,panas_pa_16,panas_pa_17,panas_na_18,panas_pa_19,panas_na_20,ACE_Time_First Click,ACE_Time_Last Click,ACE_Time_Page Submit,ACE_Time_Click Count,ace_1,ace_2,ace_3,ace_4,ace_5,ace_6,ace_7,ace_8,ace_9,ace_10,Nature_Time_First Click,Nature_Time_Last Click,Nature_Time_Page Submit,Nature_Time_Click Count,nature_freq,nature_time,nature_setting,perceived_exertion,FCV_Time_First Click,FCV_Time_Last Click,FCV_Time_Page Submit,FCV_Time_Click Count,fcv_1,fcv_2,fcv_3,fcv_4,fcv_5,fcv_6,fcv_7,PSS_Time_First Click,PSS_Time_Last Click,PSS_Time_Page Submit,PSS_Time_Click Count,pss_1,pss_2,pss_3,pss_4_r,pss_5_r,pss_6,pss_7_r,pss_8_r,ac_2,pss_9,pss_10,MacArthur_Time_First Click,MacArthur_Time_Last Click,MacArthur_Time_Page Submit,MacArthur_Time_Click Count,macarthur_us_rung,macarthur_us_salience,macarthur_comm_rung,macarthur_comm_salience,FM_Time_First Click,FM_Time_Last Click,FM_Time_Page Submit,FM_Time_Click Count,fm_1,fm_2,fm_3,fm_4,fm_5,fm_6,fm_7,ac_3,fm_8,fm_9,fm_10,fm_11,fm_12,SDS_Time_First Click,SDS_Time_Last Click,SDS_Time_Page Submit,SDS_Time_Click Count,sds_1,sds_2,sds_3,sds_4,sds_5_r,sds_6,sds_7_r,sds_8,sds_9_r,sds_10_r,sds_11,sds_12,sds_13_r,SitSelect_Time_First Click,SitSelect_Time_Last Click,SitSelect_Time_Page Submit,SitSelect_Time_Click Count,ss_approach_1,ss_approach_2,ss_approach_3,ss_approach_4,ss_avoid_5,ss_avoid_6,TAS_Time_First Click,TAS_Time_Last Click,TAS_Time_Page Submit,TAS_Time_Click Count,tas_dif_1,tas_ddf_2,tas_dif_3,tas_ddf_4_r,tas_eot_5_r,tas_dif_6,tas_dif_7,tas_eot_8,tas_dif_9,tas_eot_10_r,tas_ddf_11,tas_ddf_12,tas_dif_13,tas_dif_14,tas_eot_15,tas_eot_16,tas_ddf_17,tas_eot_18_r,tas_eot_19_r,tas_eot_20,PAQ_Time_First Click,PAQ_Time_Last Click,PAQ_Time_Page Submit,PAQ_Time_Click Count,paq_neg_ddf_1,paq_neg_dif_2,paq_gen_eot_3,paq_pos_ddf_4,paq_pos_dif_5,paq_gen_eot_6,paq_neg_ddf_7,paq_neg_dif_8,paq_gen_eot_9,paq_pos_ddf_10,paq_pos_dif_11,paq_gen_eot_12,paq_neg_ddf_13,paq_neg_dif_14,paq_gen_eot_15,paq_pos_ddf_16,paq_pos_dif_17,paq_gen_eot_18,paq_neg_ddf_19,ac_4,paq_neg_dif_20,paq_gen_eot_21,paq_pos_ddf_22,paq_pos_dif_23,paq_gen_eot_24,Dem_Time_First Click,Dem_Time_Last Click,Dem_Time_Page Submit,Dem_Time_Click Count,gender,gender_text,edu,zipcode,zipcode_duration,relationship,employment,employment_text,occupation,Occupation_11_TEXT,SC0,SC2,SC3,SC4,SC5,SC6,SC11,SC13,SC15,SC17,SC18,opp,QPMID,RISN,rid,Q_HCL,Q_BallotBoxStuffing,cintid,ProjectToken,gc,term,LS
2021-03-19 15:32:52,2021-03-19 16:28:33,IP Address,47.204.188.166,100,3341,True,2021-03-19 16:28:34,R_0DqZjeSJTs5pLa1,NA,NA,NA,NA,27.9589996337890625,-82.49379730224609375,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,03/19/2021,60,Other Hispanic or Latina/o/x Other,NA,"$20,000 to $29,999",15.893,51.005,51.385,19,1,1,1,1,1,1,13.257,155.258,157.712,35,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,1,3,3,3,3,3,3,3,3,3,7.994,33.777,35.943,14,NA,NA,NA,NA,NA,31.04,65.237,66.901,13,4,4,4,4,4,23.614,78.417,78.807,41,3,5,5,5,5,5,5,5,5,5,5,5,5,4,5,4,5,5,5,4,7.26,124.78,126.437,41,1,1,0,1,1,1,0,1,1,1,25.713,62.072,65.587,8,3,0,NA,NA,12.277,65.456,67.774,16,5,5,1,5,5,2,1,263.989,382.441,385.65,34,4,2,4,2,0,4,3,3,1,2,4,53.759,100.369,101.851,39,5,0,4,4,7.583,185.582,187.419,41,5,10,7,8,0,10,10,1,10,10,10,10,10,34.621,154.935,156.543,30,0,0,0,0,1,0,1,0,1,1,0,0,1,20.328,93.884,98.271,14,NA,NA,NA,NA,NA,NA,7.224,157.917,161.008,51,5,1,1,1,1,5,5,5,5,1,5,5,5,5,5,5,5,1,1,5,3.698,769.281,771.074,86,1,1,1,1,1,7,1,7,1,1,1,1,1,1,1,7,7,1,1,0,1,1,7,7,1,3.847,9.673,11.501,5,Female,NA,Some college but no degree,33607,> 3 years,Widowed,Not working (retired),NA,Retired,NA,252,6,23,20,96,8,24,28,9,46,50,Qual2591-0129-S1,73543697,10459396,6055188e-038b-21cd-e6ff-fa154f0ed729,NA,NA,NA,NA,1,NA,359
2021-03-19 16:14:37,2021-03-19 16:32:53,IP Address,24.243.86.4,100,1096,True,2021-03-19 16:32:54,R_31HNLoe1SJC3mz3,NA,NA,NA,NA,33.00360107421875,-96.88339996337890625,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,03/19/2021,35,White/Caucasian,NA,"$30,000 to $39,999",9.875,17.627,18.71,9,2,4,NA,5,5,5,8.973,105.233,106.243,23,-3,2,-1,-1,2,-1,-1,2,-2,3,-2,2,-1,2,3,-1,2,-2,-1,3,1,-1,-3,2,3,1,1,2,3,2,-1,2,-2,2,3,1,3,1,2,-1,-1,-1,2,2,-1,1,2,-1,0,2,3,3,3,2,1,1,-1,-1,14.833,33.301,35.188,9,NA,NA,NA,NA,NA,3.476,14.436,15.538,8,2,3,2,3,4,6.851,66.807,67.916,40,4,3,3,2,1,5,3,1,4,3,1,3,2,5,3,5,2,4,1,5,4.206,71.278,73.137,23,0,0,0,0,0,0,0,0,0,0,6.263,42.776,45.622,5,NA,0,NA,NA,1.538,36.489,37.416,13,NA,1,2,2,2,2,2,12.051,73.35,74.499,21,1,0,1,4,4,1,4,4,1,1,2,7.182,37.884,38.655,9,5,10,6,10,3.295,48.619,50.086,27,10,10,10,10,10,10,10,1,10,10,10,10,10,8.01,61.785,62.523,24,1,1,0,1,0,0,0,0,1,1,1,1,1,8.401,38.599,39.914,9,NA,NA,NA,NA,NA,NA,6.98,127.738,128.811,33,1,1,2,2,3,1,2,4,1,4,4,2,5,3,4,3,5,2,2,3,6.185,68.03,69.046,42,5,6,2,6,5,3,6,6,5,5,3,4,4,6,5,7,6,4,6,0,5,4,6,7,6,0.966,8.514,9.151,8,Female,NA,Bachelor's degree in college (4-year),75010,1 - 3 years,Never Married,Working (paid employee),NA,"Production, transportation, and material moving",NA,173,24,6,14,60,0,14,22,11,31,29,Qual2591-0129-S1,73543697,10459396,60552244-8e4e-a744-ba20-1676fdc00ffe,NA,NA,NA,NA,1,NA,359
2021-03-19 15:54:08,2021-03-19 16:35:15,IP Address,98.36.234.182,100,2466,True,2021-03-19 16:35:15,R_2V8WLPU7HlqujXA,NA,NA,NA,NA,37.675506591796875,-121.006805419921875,anonymous,EN,1,NA,0,30,NA,Yes,19/03/2021,1980,White/Caucasian,NA,"$250,000 to $299,999",18.094,45.678,47.306,15,NA,4,4,4,4,4,33.406,116.135,118.951,30,1,1,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,3,2,2,2,3,3,2,1,1,3,1,1,2,2,2,2,1,2,1,2,23.59,49.478,51.176,12,NA,NA,NA,NA,NA,15.205,35.12,37.016,11,3,3,4,3,3,6.447,61.738,63.965,35,5,4,4,3,4,3,4,3,4,4,3,3,4,4,3,5,3,2,4,3,16.766,116.036,118.444,20,1,1,0,1,1,0,0,0,0,0,6.778,23.533,30.097,9,4,48,"Lakes, rivers, or the ocean",10,7.899,37.962,39.667,14,4,4,4,5,4,4,4,7.51,72.47,74.708,23,3,3,4,1,1,3,0,1,1,3,3,11.101,43.362,45.357,20,6,6,7,6,9.089,75.317,78.175,28,5,6,7,8,8,9,8,1,6,6,4,6,7,7.521,47.865,50.203,30,0,0,1,0,0,0,1,0,1,1,1,0,1,5.619,27.995,29.707,14,4,4,4,4,NA,4,5.251,91.954,94.25,50,4,5,4,1,2,4,4,4,4,2,4,4,3,4,4,4,4,2,2,4,9.5,154.334,157.69,49,5,6,4,5,5,6,5,6,5,6,6,4,6,5,6,3,3,5,6,0,5,6,5,5,5,1.792,7.413,9.15,7,Male,NA,Bachelor's degree in college (4-year),10001,> 3 years,Married,Working (self-employed),NA,"Production, transportation, and material moving",NA,209,23,12,16,77,4,29,22,13,40,37,Qual2591-0129-S1,73543697,10459396,60551d30-e6f9-6d95-fa84-65e40c1dfa71,NA,NA,NA,NA,1,FraudDetection,359
2021-03-19 16:27:23,2021-03-19 16:53:30,IP Address,69.113.155.87,100,1567,True,2021-03-19 16:53:30,R_ThpivvFrLfqbjDb,NA,NA,NA,NA,40.6739044189453125,-73.93579864501953125,anonymous,EN,0.40000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,03/19/2021,27,White/Caucasian,NA,"$90,000 to $99,999",1.756,17.57,19.521,24,4,5,4,5,4,5,1.231,20.235,66.834,28,2,3,2,1,2,1,3,2,2,2,1,1,2,1,2,1,3,2,2,2,2,3,3,2,2,1,3,-1,2,1,2,1,1,2,2,3,3,3,2,2,3,2,2,2,1,1,2,3,0,2,1,3,-1,2,3,2,3,3,0.694,10.286,12.615,12,NA,NA,NA,NA,NA,0.699,5.935,11.098,9,4,3,3,2,3,6.04,38.251,64.351,36,4,3,4,3,5,4,3,3,4,3,2,4,4,5,3,3,4,4,5,2,3.626,24.355,53.692,23,1,1,1,1,1,1,0,0,1,1,0.71,21.388,22.331,15,6,21,Urban/suburban parks or public gardens,16,0.9,7.725,12.107,15,4,5,4,4,4,4,4,0.677,16.259,19.792,26,3,3,3,2,0,4,1,1,1,3,4,0.701,18.604,21.292,24,9,9,8,8,2.836,30.738,39.058,40,9,9,8,8,7,8,8,0,6,9,6,8,9,0.701,14.391,217.1,28,0,0,0,1,0,0,1,1,1,0,0,0,0,2.114,8.234,11.699,12,NA,4,4,NA,4,NA,1.2,25.838,33.902,41,5,4,4,1,2,5,4,3,5,2,4,3,4,5,4,4,4,2,2,5,0.71,50.694,56.481,55,6,7,5,7,5,6,6,6,5,6,7,5,6,6,6,6,5,6,6,1,6,5,5,6,6,1.001,3.862,6.879,6,Male,NA,Bachelor's degree in college (4-year),60605,> 3 years,Married,Working (paid employee),NA,"Construction, extraction, and maintenance",NA,223,27,10,15,72,8,29,24,17,41,31,Qual2591-0129-S1,73543697,10459396,60552538-9b3d-c657-2bf6-f20993876e77,NA,NA,NA,NA,1,FraudDetection,359
2021-03-19 17:10:51,2021-03-19 17:22:26,IP Address,50.26.107.118,100,695,True,2021-03-19 17:22:27,R_2CqPTaTkDCICWOi,NA,NA,NA,NA,35.199005126953125,-101.89510345458984375,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,03/19/2021,39,Mexican American/Chicana/o/x,NA,"$50,000 to $59,999",3.362,11.835,12.83,8,1,NA,NA,NA,NA,NA,4.585,21.915,22.995,27,-1,1,1,1,1,1,1,1,1,1,1,1,1,-1,1,-1,1,1,-1,1,1,1,1,-1,-1,2,1,1,2,1,1,1,1,3,3,2,-1,-2,-1,1,1,-2,1,1,1,-1,-2,1,0,1,1,1,2,2,2,1,2,2,0.696,5.383,6.535,6,NA,NA,NA,NA,NA,3.96,8.105,9.281,6,3,3,3,3,3,8.009,89.162,89.931,36,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7.506,41.102,42.059,16,0,0,0,0,0,0,0,0,0,0,3.206,18.628,20.691,6,3,1,"Lakes, rivers, or the ocean",13 (Somewhat hard),2.56,10.569,11.336,10,NA,NA,NA,NA,NA,NA,NA,4.4,33.441,34.422,18,2,2,2,2,2,2,2,2,0,2,2,5.853,17.157,17.643,11,6,5,6,5,7.038,22.013,23.224,19,7,6,7,6,6,6,6,0,6,6,6,6,6,6.244,29.952,30.849,18,0,0,0,0,1,1,0,0,1,1,0,0,1,12.385,24.498,25.699,8,NA,NA,NA,NA,NA,NA,7.862,26.01,26.867,31,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,12.984,63.607,64.694,38,4,4,3,5,3,3,4,3,2,3,3,2,4,4,4,4,4,4,6,0,3,2,4,5,5,1.501,4.558,5.074,5,Female,NA,High school graduate (high school diploma or equivalent including GED),79108,> 3 years,Married,Not working (other),NA,Unemployed,NA,205,16,16,15,62,0,21,20,12,31,31,Qual2591-0129-S1,73543697,10459396,60552f70-e786-2901-6b7e-8529c1e9d2be,NA,NA,NA,NA,1,NA,359
2021-03-19 17:11:50,2021-03-19 17:30:55,IP Address,73.136.2.147,100,1144,True,2021-03-19 17:30:56,R_1jreHsc0wfBhsKq,NA,NA,NA,NA,29.9761962890625,-95.64009857177734375,anonymous,EN,1,NA,0,0,NA,Yes,03/19/2021,27,Other Hispanic or Latina/o/x Other,NA,"Less than $10,000",5.418,30.224,31.26,13,2,4,5,5,5,5,3.936,27.16,28.769,27,-2,-1,1,1,-1,1,2,2,1,2,2,2,1,1,2,2,2,2,2,2,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,-1,2,1,2,1,2,2,1,2,2,2,2,2,0,2,2,2,2,2,2,2,2,2,13.662,33.19,33.597,12,NA,NA,NA,NA,NA,2.728,63.143,64.448,15,2,3,3,1,1,1.815,33.096,34.279,35,1,4,4,4,3,3,3,3,4,3,4,3,4,4,3,4,3,4,3,4,3.443,104.904,105.9,28,0,0,0,0,0,1,0,0,0,0,44.745,64.425,66.1,15,2,3,Neighborhood trees,11 (Light),4.672,16.569,17.986,13,2,NA,4,4,NA,NA,4,2.141,69.731,70.336,26,2,2,2,1,2,3,1,2,0,2,2,1.709,22.784,23.3,19,9,10,9,9,15.472,65.512,66.198,30,8,9,7,8,6,4,9,0,7,8,9,9,6,16.099,51.385,52.519,23,1,1,0,0,1,0,1,1,1,1,1,0,1,18.507,112.867,114.112,14,NA,NA,NA,NA,4,4,1.29,48.934,49.995,58,3,2,4,2,2,4,4,1,3,4,3,2,3,4,4,2,4,2,2,4,9.943,113.761,114.458,67,6,6,6,6,6,6,6,6,5,6,6,6,6,6,6,6,6,6,6,0,6,6,6,6,6,1.652,6.14,6.5,6,Female,NA,Some college but no degree,77038,< 1 year,Never Married,Working (self-employed),NA,Sales and office,NA,214,26,10,10,73,1,23,19,18,37,36,Qual2591-0129-S1,73543697,10459396,60552f92-d8f2-503a-d657-4f604ea7cf7a,NA,NA,NA,NA,1,NA,359
2021-03-19 16:27:54,2021-03-19 17:35:26,IP Address,74.69.75.163,100,4051,True,2021-03-19 17:35:27,R_7aCtjV0kT4LInOF,NA,NA,NA,NA,43.1697998046875,-77.60070037841796875,anonymous,EN,1,NA,0,0,NA,Yes,03/19/2021,20,African American/Black,NA,"$70,000 to $79,999",1.414,5.138,5.838,6,5,4,5,4,NA,4,1.237,13.32,14.449,15,-3,-2,1,2,-1,-3,-2,2,1,3,3,2,1,-2,-1,2,1,-1,2,-1,-2,2,-2,2,3,3,2,1,-3,-1,1,3,-2,-2,3,3,1,-1,-2,-3,-3,-1,-1,1,2,-3,-2,-1,0,2,3,2,1,-1,-2,-3,-1,-1,1.045,5.33,6.768,6,NA,NA,NA,NA,NA,0.981,3.236,5.327,5,3,2,1,3,4,1.609,18.339,19.51,23,1,2,3,4,5,4,3,1,2,3,4,5,4,2,2,1,3,4,4,2,4.56,18.333,19.363,10,1,0,1,0,1,0,1,0,1,0,2.877,9.909,19.571,3,2,1,Yard or personal garden,14,0.797,6.719,7.616,9,5,4,NA,2,1,2,NA,0.511,12.353,12.938,16,0,2,0,1,0,2,4,0,0,1,1,7.589,9.873,11.068,2,10,10,10,10,1.235,11.64,13.565,14,10,9,8,7,6,5,4,0,2,1,0,1,2,0.88,11.722,13.229,16,0,1,0,1,1,1,1,1,1,0,0,1,1,0.7,4.386,5.8,6,NA,2,NA,4,NA,4,0.531,19.954,21.227,23,3,3,2,4,5,2,2,2,1,2,3,2,5,3,2,1,2,2,5,5,2.81,28.321,29.285,33,7,6,5,4,3,2,1,1,2,3,4,5,6,7,7,5,5,3,3,0,1,1,2,3,4,0.678,6.14,6.719,6,Male,NA,High school graduate (high school diploma or equivalent including GED),14621,< 1 year,Never Married,Working (paid employee),NA,Student,NA,199,25,12,13,72,5,20,11,20,34,38,Qual2591-0129-S1,73543697,10459396,6055255f-3b1f-ff6f-0543-3291a87ac136,NA,NA,NA,NA,1,NA,359
2021-03-19 17:20:56,2021-03-19 17:40:00,IP Address,67.249.159.172,100,1143,True,2021-03-19 17:40:00,R_2awoSU8movhADVs,NA,NA,NA,NA,43.1060943603515625,-75.2335968017578125,anonymous,EN,1,NA,0,0,NA,Yes,10/01/1961,59,Puerto Rican,NA,"$20,000 to $29,999",3.795,18.7,19.644,7,1,1,1,NA,1,1,9.031,97.288,98.323,23,2,-1,-3,-1,1,3,-1,3,-3,1,-1,-1,1,-3,-3,1,-1,-1,-3,-3,1,2,-1,-3,-3,1,1,1,-3,-2,-3,-3,3,-3,-1,3,3,-2,-3,3,-1,-3,1,-3,-1,-3,-3,-1,1,-2,-1,1,1,1,3,3,-1,-1,5.381,20.303,21.41,7,NA,NA,NA,NA,NA,15.042,31.827,33.693,7,2,2,1,2,2,8.51,55.378,56.191,23,4,1,4,1,2,1,1,3,5,5,1,3,1,4,4,5,2,1,3,2,6.226,51.56,52.438,14,1,1,1,1,1,1,1,1,1,0,6.978,23.57,23.931,4,2,0,NA,NA,4.12,27.959,28.865,10,NA,4,1,2,5,1,4,4.767,53.474,54.585,15,2,2,1,1,2,0,2,2,1,0,0,3.125,21.997,23.057,8,2,5,2,5,6.095,64.413,65.454,17,6,9,1,6,5,5,5,1,5,0,5,2,2,12.531,67.163,68.093,17,1,1,0,1,1,0,1,0,1,1,1,1,1,3.906,27.962,28.793,7,NA,NA,4,4,4,NA,4.478,75.224,76.377,24,1,1,1,1,3,1,1,3,1,1,2,1,1,3,3,1,1,3,1,1,10.27,117.368,118.256,34,1,7,4,1,4,1,1,1,1,1,7,4,1,1,4,1,7,4,1,0,1,1,1,1,1,0.849,3.928,5.084,3,Female,NA,Bachelor's degree in college (4-year),13501,< 1 year,Widowed,Not working (retired),NA,Retired,NA,182,8,23,9,62,9,20,12,4,43,19,Qual2591-0129-S1,73543697,10459396,605531b5-238b-312b-a077-07bd797a899a,NA,NA,NA,NA,1,NA,359
2021-03-19 17:21:30,2021-03-19 17:45:21,IP Address,108.249.144.137,100,1430,True,2021-03-19 17:45:22,R_3NRt5ssJMTDktIa,NA,NA,NA,NA,30.2884063720703125,-81.63610076904296875,anonymous,EN,1,NA,0,0,NA,Yes,03/19/2021,44,"White/Caucasian,African American/Black,American Indian/Alaska Native,Puerto Rican",NA,"$90,000 to $99,999",5.6,30.465,31.148,11,1,4,4,5,NA,4,14.229,78.892,81.92,22,1,-1,1,-1,-1,2,1,-1,-1,1,1,2,1,-1,-1,-1,2,-1,-1,1,-1,-1,1,-1,1,1,-1,-2,-1,1,1,-1,-1,1,-1,-1,1,2,1,-1,1,1,1,1,-1,1,1,2,0,1,2,1,1,-1,1,-1,1,-1,2.735,25.374,31.827,8,NA,NA,NA,NA,NA,1.291,31.102,31.873,12,3,2,2,3,3,12.083,55.652,56.454,26,3,4,2,2,3,1,4,3,2,3,2,3,1,2,2,3,3,2,3,4,19.619,115.322,115.991,20,0,0,0,0,0,0,0,0,0,0,9.589,24.052,28.515,4,4,1,Neighborhood trees,14,7.747,36.075,39.55,9,5,5,NA,5,4,NA,NA,9.76,68.028,69.057,18,2,3,3,2,3,3,3,2,1,2,3,15.57,25.31,26.432,4,3,3,3,3,16.757,79.749,80.95,19,5,5,1,5,3,7,6,1,7,4,5,8,9,15.457,83.329,84.17,17,1,0,0,1,1,0,0,0,1,0,0,1,1,2.996,40.099,42.19,12,NA,4,4,4,NA,NA,9.068,101.828,102.821,33,2,4,3,4,2,2,2,1,2,2,2,2,3,3,4,3,3,2,3,3,16.245,157.542,160.362,38,3,4,2,3,2,4,5,4,3,4,2,4,5,3,5,4,2,3,4,1,2,3,2,3,3,1.568,6.519,8.33,3,Female,NA,Doctoral degree,32216,> 3 years,Married,Working (paid employee),NA,"Management, professional, and related",NA,215,21,22,13,63,0,28,26,6,27,36,Qual2591-0129-S1,73543697,10459396,60553200-27b1-7cd0-dc90-b0b001d888bc,NA,NA,NA,NA,1,NA,359
2021-03-19 17:48:31,2021-03-19 17:56:23,IP Address,23.113.203.102,100,472,True,2021-03-19 17:56:23,R_2VlwcSUDvRUdjmt,NA,NA,NA,NA,32.638702392578125,-117.08010101318359375,anonymous,EN,0.6999999999999999555910790149937383830547332763671875,NA,0,0,NA,Yes,03192021,33,White/Caucasian,NA,"$150,000 to $199,999",0.521,6.55,7.482,11,4,5,NA,4,4,NA,7.352,27.723,28.743,33,2,2,2,-2,2,-1,1,3,2,-2,-1,2,2,2,2,2,3,2,2,1,3,-1,2,2,3,3,1,2,2,-1,3,-1,1,2,1,-2,2,1,2,1,3,3,2,3,3,3,2,3,0,-1,3,2,1,1,2,3,3,1,0.792,5.628,7.352,10,NA,NA,NA,NA,NA,0.432,6.686,7.051,11,3,3,3,4,2,0.403,19.138,19.87,31,5,5,5,4,5,5,5,5,4,3,4,3,5,4,5,4,5,4,4,4,0.469,15.11,15.84,21,1,1,1,0,0,0,1,1,1,0,1.944,13.783,15.069,11,6,5,Urban/suburban parks or public gardens,12,0.449,6.5,7.236,12,4,5,4,5,NA,5,NA,0.479,8.507,9.481,15,4,0,2,0,0,2,1,0,0,3,1,0.522,6.096,6.695,10,10,9,9,9,0.59,62.734,63.368,44,5,7,5,5,3,4,4,1,6,8,10,5,7,0.408,17.421,19.028,27,0,0,0,1,1,0,1,0,0,1,0,1,0,0.706,6.202,6.87,11,NA,NA,NA,NA,4,NA,0.862,28.529,29.775,43,5,5,3,2,1,3,4,5,5,1,4,4,5,5,4,4,3,1,2,4,0.912,38.236,39.5,45,6,7,6,3,4,6,4,6,5,5,7,5,6,4,4,7,6,4,5,0,5,6,4,6,6,0.442,2.898,3.416,5,Female,NA,Bachelor's degree in college (4-year),91911,> 3 years,Never Married,Working (paid employee),NA,Service,NA,254,23,20,15,102,6,29,13,19,47,55,Qual2591-0129-S1,73543697,10459396,60553846-5965-f7a6-f6d5-653965f54529,NA,NA,NA,NA,1,NA,359
2021-03-19 17:29:10,2021-03-19 18:12:16,IP Address,71.202.157.148,100,2585,True,2021-03-19 18:12:16,R_2S6ODzfHIpYenNE,NA,NA,NA,NA,37.5625,-122.000396728515625,anonymous,EN,0.8000000000000000444089209850062616169452667236328125,NA,0,0,NA,Yes,01/10/1980,41,Mexican American/Chicana/o/x,NA,"$30,000 to $39,999",34.533,92.448,93.429,12,4,4,4,4,4,4,16.89,116.161,117.96,27,-1,-1,-1,3,2,-1,-1,2,1,2,-1,-1,1,1,1,2,1,3,1,1,-1,1,2,2,1,1,-1,1,1,1,2,1,1,3,2,2,2,2,2,3,2,-1,1,-1,3,1,1,2,1,1,2,2,2,1,3,2,-2,3,10.044,89.712,91.795,10,NA,NA,NA,NA,NA,24.745,52.415,53.572,7,3,2,3,2,4,17.693,114.306,117.617,30,4,4,4,4,3,3,2,2,3,4,2,3,2,3,4,4,3,2,4,4,12.949,109.995,112.565,20,0,1,0,0,0,0,0,0,0,0,17.508,149.617,151.973,7,8,5,Urban/suburban parks or public gardens,17 (Very hard),5.992,32.155,32.95,12,5,5,4,4,5,4,4,30.624,214.543,216.07,22,2,3,3,2,2,2,2,1,1,2,2,15.417,45.978,46.692,10,6,0,6,0,14.836,129.237,131.112,26,9,5,4,6,8,7,10,1,4,10,10,3,2,20.896,380.072,380.001,33,1,1,0,1,1,1,1,1,1,0,0,1,0,43.119,69.951,70.933,10,NA,NA,NA,NA,NA,NA,7.266,129.509,130.364,33,2,2,2,2,3,2,4,3,3,1,2,3,1,2,2,2,1,1,2,2,8.466,207.047,208.177,46,5,5,3,3,4,4,4,3,3,3,3,3,5,3,3,3,3,3,3,0,5,3,2,2,2,1.598,4.958,5.783,4,Female,NA,High school graduate (high school diploma or equivalent including GED),94560,> 3 years,Married,Not working (disabled),NA,Unemployed,NA,225,24,8,14,76,1,31,21,12,42,34,Qual2591-0129-S1,73543697,10459396,605533b6-be6e-ebbe-bdb0-227de6f56e99,NA,NA,NA,NA,1,NA,359
