StartDate,EndDate,Status,IPAddress,Progress,duration,Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q_RecaptchaScore,Q_RelevantIDDuplicate,Q_RelevantIDDuplicateScore,Q_RelevantIDFraudScore,Q_RelevantIDLastStartDate,Instruct. cont.,consent_date,age,race,race_text,income,NRS_Time_First Click,NRS_Time_Last Click,NRS_Time_Page Submit,NRS_Time_Click Count,nrs_1,nrs_2,nrs_3,nrs_4,nrs_5,nrs_6,pmerq_time_First Click,pmerq_time_Last Click,pmerq_time_Page Submit,pmerq_time_Click Count,pmerq_repurp_eng_2,pmerq_sitmod_dis_3,pmerq_sitsel_eng_4,pmerq_sitsel_dis_5,pmerq_recons_dis_7,pmerq_sitsel_dis_9,pmerq_repurp_dis_10,pmerq_repurp_eng_11,pmerq_sitmod_eng_12,pmerq_recons_eng_13,pmerq_sitmod_eng_14,pmerq_repurp_dis_15,pmerq_attdep_eng_16,pmerq_sitsel_eng_17,pmerq_sitmod_eng_18,pmerq_repurp_eng_19,pmerq_attdep_dis_20,pmerq_sitsel_dis_22,pmerq_sitmod_eng_23,pmerq_attdep_eng_24,pmerq_recons_eng_25,pmerq_attdep_dis_27,pmerq_recons_eng_28,pmerq_respmod_eng_29,pmerq_sitmod_dis_30,pmerq_attdep_dis_32,pmerq_recons_dis_33,pmerq_repurp_dis_34,pmerq_recons_dis_36,pmerq_sitmod_eng_37,pmerq_attdep_eng_38,pmerq_repurp_dis_39,pmerq_sitsel_dis_41,pmerq_sitmod_dis_42,pmerq_repurp_eng_43,pmerq_sitsel_dis_45,pmerq_attdep_dis_46,pmerq_recons_eng_47,pmerq_sitmod_dis_48,pmerq_sitsel_dis_49,pmerq_attdep_eng_51,pmerq_attdep_eng_52,pmerq_repurp_eng_53,pmerq_sitsel_eng_54,pmerq_respmod_dis_57,pmerq_respmod_dis_58,pmerq_recons_dis_60,pmerq_sitmod_eng_61,ac_1,pmerq_attdep_dis_63,pmerq_sitsel_eng_64,pmerq_recons_dis_65,pmerq_recons_eng_67,pmerq_repurp_eng_68,pmerq_respmod_eng_69,pmerq_sitmod_dis_70,pmerq_respmod_dis_72,pmerq_respmod_eng_73,SWL_Time_First Click,SWL_Time_Last Click,SWL_Time_Page Submit,SWL_Time_Click Count,swl_1,swl_2,swl_3,swl_4,swl_5,RS_Time_First Click,RS_Time_Last Click,RS_Time_Page Submit,RS_Time_Click Count,rrs_brood_1,rrs_brood_2,rrs_brood_3,rrs_brood_4,rrs_brood_5,PANAS_Time_First Click,PANAS_Time_Last Click,PANAS_Time_Page Submit,PANAS_Time_Click Count,panas_pa_1,panas_na_2,panas_pa_3,panas_na_4,panas_pa_5,panas_na_6,panas_na_7,panas_na_8,panas_pa_9,panas_pa_10,panas_na_11,panas_pa_12,panas_na_13,panas_pa_14,panas_na_15,panas_pa_16,panas_pa_17,panas_na_18,panas_pa_19,panas_na_20,ACE_Time_First Click,ACE_Time_Last Click,ACE_Time_Page Submit,ACE_Time_Click Count,ace_1,ace_2,ace_3,ace_4,ace_5,ace_6,ace_7,ace_8,ace_9,ace_10,Nature_Time_First Click,Nature_Time_Last Click,Nature_Time_Page Submit,Nature_Time_Click Count,nature_freq,nature_time,nature_setting,perceived_exertion,FCV_Time_First Click,FCV_Time_Last Click,FCV_Time_Page Submit,FCV_Time_Click Count,fcv_1,fcv_2,fcv_3,fcv_4,fcv_5,fcv_6,fcv_7,PSS_Time_First Click,PSS_Time_Last Click,PSS_Time_Page Submit,PSS_Time_Click Count,pss_1,pss_2,pss_3,pss_4_r,pss_5_r,pss_6,pss_7_r,pss_8_r,ac_2,pss_9,pss_10,MacArthur_Time_First Click,MacArthur_Time_Last Click,MacArthur_Time_Page Submit,MacArthur_Time_Click Count,macarthur_us_rung,macarthur_us_salience,macarthur_comm_rung,macarthur_comm_salience,FM_Time_First Click,FM_Time_Last Click,FM_Time_Page Submit,FM_Time_Click Count,fm_1,fm_2,fm_3,fm_4,fm_5,fm_6,fm_7,ac_3,fm_8,fm_9,fm_10,fm_11,fm_12,SDS_Time_First Click,SDS_Time_Last Click,SDS_Time_Page Submit,SDS_Time_Click Count,sds_1,sds_2,sds_3,sds_4,sds_5_r,sds_6,sds_7_r,sds_8,sds_9_r,sds_10_r,sds_11,sds_12,sds_13_r,SitSelect_Time_First Click,SitSelect_Time_Last Click,SitSelect_Time_Page Submit,SitSelect_Time_Click Count,ss_approach_1,ss_approach_2,ss_approach_3,ss_approach_4,ss_avoid_5,ss_avoid_6,TAS_Time_First Click,TAS_Time_Last Click,TAS_Time_Page Submit,TAS_Time_Click Count,tas_dif_1,tas_ddf_2,tas_dif_3,tas_ddf_4_r,tas_eot_5_r,tas_dif_6,tas_dif_7,tas_eot_8,tas_dif_9,tas_eot_10_r,tas_ddf_11,tas_ddf_12,tas_dif_13,tas_dif_14,tas_eot_15,tas_eot_16,tas_ddf_17,tas_eot_18_r,tas_eot_19_r,tas_eot_20,PAQ_Time_First Click,PAQ_Time_Last Click,PAQ_Time_Page Submit,PAQ_Time_Click Count,paq_neg_ddf_1,paq_neg_dif_2,paq_gen_eot_3,paq_pos_ddf_4,paq_pos_dif_5,paq_gen_eot_6,paq_neg_ddf_7,paq_neg_dif_8,paq_gen_eot_9,paq_pos_ddf_10,paq_pos_dif_11,paq_gen_eot_12,paq_neg_ddf_13,paq_neg_dif_14,paq_gen_eot_15,paq_pos_ddf_16,paq_pos_dif_17,paq_gen_eot_18,paq_neg_ddf_19,ac_4,paq_neg_dif_20,paq_gen_eot_21,paq_pos_ddf_22,paq_pos_dif_23,paq_gen_eot_24,Dem_Time_First Click,Dem_Time_Last Click,Dem_Time_Page Submit,Dem_Time_Click Count,gender,gender_text,edu,zipcode,zipcode_duration,relationship,employment,employment_text,occupation,Occupation_11_TEXT,SC0,SC2,SC3,SC4,SC5,SC6,SC11,SC13,SC15,SC17,SC18,opp,QPMID,RISN,rid,Q_HCL,Q_BallotBoxStuffing,cintid,ProjectToken,gc,term,LS
2021-03-12 14:57:11,2021-03-12 15:07:38,IP Address,174.253.10.39,100,626,True,2021-03-12 15:07:39,R_1DU6GcTroxw3oL8,NA,NA,NA,NA,35.059906005859375,-80.697601318359375,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,11/18/1992,28,White/Caucasian,NA,"$30,000 to $39,999",0.912,5.795,6.511,10,NA,NA,NA,NA,NA,NA,1.883,32.32,33.923,40,-1,-1,1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-2,-2,-1,-1,-1,-1,-1,-1,1,1,1,1,1,1,-2,-2,-1,1,-1,1,-1,-1,-1,1,-1,1,-1,1.345,13.592,14.51,12,NA,NA,NA,NA,NA,1.011,11.19,11.926,11,2,1,2,2,2,0.924,36.282,37.573,57,3,4,1,2,1,1,1,1,1,1,3,2,1,1,2,1,1,1,1,1,2.687,33.265,34.54,27,0,0,0,0,0,0,0,0,0,0,0.377,11.306,13.524,6,1,2,Yard or personal garden,11 (Light),0.698,10.154,10.862,15,2,2,2,2,2,2,2,2.332,27.75,28.689,24,2,1,2,2,2,2,2,2,1,2,2,1.181,6.248,7.238,6,6,5,5,4,1.76,18.551,19.552,26,4,4,4,4,4,4,3,1,3,3,3,2,3,1.681,43.688,44.583,38,1,1,1,1,1,1,1,1,1,0,1,1,0,0.62,4.718,5.429,8,NA,NA,NA,2,4,NA,2.587,47.598,48.568,42,3,2,2,2,4,2,2,2,2,3,3,3,3,3,3,3,3,3,3,3,0.397,26.12,27.019,45,4,4,4,4,4,4,4,4,5,4,4,4,4,4,4,3,4,4,4,1,4,4,4,4,4,1.148,3.291,4.096,5,Female,NA,High school graduate (high school diploma or equivalent including GED),27330,> 3 years,Never Married,Working (paid employee),NA,"Production, transportation, and material moving",NA,195,18,24,9,74,0,14,19,11,35,39,Qual2591-0129-S1,73543697,10356239,604be3c2-1e73-7510-3b27-f2c9c288dc9a,NA,NA,NA,NA,1,NA,1081
2021-03-12 14:46:02,2021-03-12 15:08:18,IP Address,71.56.134.132,100,1335,True,2021-03-12 15:08:18,R_2f0wR2UkMU4HMwl,NA,NA,NA,NA,45.4752044677734375,-122.55609893798828125,anonymous,EN,1,NA,0,0,NA,Yes,03/12/2021,24,White/Caucasian,NA,Prefer not to answer,2.57,19.995,20.982,14,NA,4,5,5,5,5,13.926,124.629,125.748,51,-2,2,-1,1,-1,1,1,2,1,2,2,1,2,2,1,3,1,2,2,2,3,2,2,3,2,2,1,1,1,-1,-2,-1,2,2,2,2,1,2,2,3,3,1,1,1,2,-2,-1,-1,1,2,1,1,2,1,1,3,-1,2,1.316,33.781,35.355,14,NA,NA,NA,NA,NA,2.947,20.239,21.198,12,4,3,4,3,3,13.802,54.152,55.677,35,3,5,4,4,3,1,4,2,2,4,4,1,1,4,5,3,4,3,5,2,10.389,69.319,70.264,24,0,0,0,0,0,0,0,0,0,0,9.63,26.687,32.953,13,6,10,"Lakes, rivers, or the ocean",11 (Light),6.639,26.662,27.872,14,4,2,1,4,NA,1,2,6.088,70.119,70.901,28,3,2,4,2,3,2,2,3,1,3,2,1.192,26.65,27.39,17,8,8,9,8,8.455,90.744,92.367,34,5,4,10,6,8,6,10,1,10,10,6,7,7,2.667,80.847,81.822,34,0,0,1,1,0,1,1,1,1,0,0,1,0,5.462,33.576,35.213,15,NA,NA,NA,NA,NA,4,7.041,114.127,115.409,49,4,5,1,2,1,4,3,4,4,1,3,4,4,2,3,4,4,2,2,4,1.663,132.215,132.971,63,7,6,4,5,3,3,5,5,2,2,2,4,4,4,3,4,5,5,6,1,5,2,5,5,6,1.678,5.741,6.439,6,Female,NA,Some college but no degree,97236,1 - 3 years,Married,Student,NA,Student,NA,217,27,27,17,64,0,17,26,17,33,31,Qual2591-0129-S1,73543697,10356239,604be12a-83cb-ee76-fe65-51618b3f9b24,NA,NA,NA,NA,1,NA,1081
2021-03-12 14:58:21,2021-03-12 15:09:05,IP Address,73.118.151.190,100,644,True,2021-03-12 15:09:06,R_3r0XqC4Z2zxdXbr,NA,NA,NA,NA,48.434906005859375,-122.202301025390625,anonymous,EN,1,NA,0,30,NA,Yes,12/03/2021,29,White/Caucasian,NA,"$300,000 or more",0.877,6.473,8.072,11,4,4,5,4,4,5,0.517,18.042,19.103,29,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,3,2,1,-1,1,2,2,2,2,2,2,2,2,2,1,2,2,1,1,1,-1,1,1,2,-1,2,1,2,2,2,2,2,2,1,2,2,2,1,2,1,2,2,2,1.336,11.827,13.422,14,NA,NA,NA,NA,NA,0.894,7.361,8.122,9,4,3,3,4,2,0.993,21.986,22.846,30,4,2,5,5,5,2,2,2,4,5,3,4,4,4,3,4,5,3,4,3,1.084,13.854,14.641,20,1,1,0,1,1,0,0,0,1,1,0.709,22.518,23.411,10,3,4,Urban/suburban parks or public gardens,12,0.624,9.625,10.808,13,4,4,4,NA,4,4,NA,1.374,15.611,16.422,22,4,3,4,1,0,3,1,1,1,3,2,0.553,10.433,11.239,14,7,8,7,8,0.77,44.702,45.794,44,9,8,9,8,8,7,7,1,9,7,9,0,6,0.468,12.59,13.898,25,0,0,0,0,0,0,1,0,1,0,0,0,1,0.663,10.726,11.474,13,4,4,4,NA,NA,4,1.179,21.5,22.427,35,4,4,4,2,2,5,4,4,4,3,4,4,4,5,4,4,4,2,2,5,0.419,40.635,41.889,51,6,6,5,5,5,6,6,6,2,5,6,6,4,6,6,6,6,6,5,1,6,4,5,5,6,0.5,3.482,4.497,5,Male,NA,"Professional degree (JD, MD)",10013,> 3 years,Married,Working (paid employee),NA,"Production, transportation, and material moving",NA,207,26,10,16,74,6,26,22,14,45,29,Qual2591-0129-S1,73543697,10356239,604be3f7-0d7f-ce00-1ab7-f2c08ee57703,NA,NA,NA,NA,1,FraudDetection,1081
2021-03-12 14:53:34,2021-03-12 15:11:11,IP Address,172.56.42.106,100,1056,True,2021-03-12 15:11:12,R_2xzWbosnMSNNzvD,NA,NA,NA,NA,47.3798065185546875,-122.28929901123046875,anonymous,EN,1,NA,0,30,NA,Yes,02/12/1980,40,White/Caucasian,NA,"$250,000 to $299,999",2.665,18.402,19.373,20,5,5,5,5,5,4,2.175,41.711,42.812,37,3,3,1,3,3,3,3,3,3,3,2,3,1,2,3,3,3,2,1,3,3,3,2,1,3,3,3,3,3,3,3,3,2,2,2,2,3,2,3,-1,1,2,2,1,3,1,2,2,1,1,1,1,1,-1,2,1,2,3,4.771,21.538,22.803,12,NA,NA,NA,NA,NA,3.464,35.846,37.039,21,2,4,1,4,3,5.675,49.776,50.817,51,5,1,4,2,5,1,2,1,5,2,1,5,1,4,2,5,5,3,5,2,5.428,57.801,58.789,28,0,0,0,0,0,0,0,0,0,0,1.739,17.705,21.181,13,6,5,Urban/suburban parks or public gardens,9 (Very light),3.075,27.259,28.156,22,NA,4,4,5,5,1,NA,4.965,42.303,43.756,31,1,0,1,0,1,1,0,0,1,2,3,9.355,25.511,25.585,12,10,8,8,9,3.453,56.481,57.603,31,10,10,10,10,9,10,10,1,10,10,10,7,8,1.746,55.242,56.123,31,1,0,1,1,1,1,1,1,1,0,0,1,0,3.062,16.846,18.294,14,NA,NA,NA,NA,NA,NA,9.859,67.803,69.202,44,1,1,1,1,1,1,3,3,1,1,1,5,1,1,4,5,1,2,2,2,2.079,65.877,67.114,58,1,1,1,1,1,1,3,1,1,1,2,2,1,1,1,2,1,1,1,1,5,1,1,1,1,2.107,6.748,7.565,4,Male,NA,Master's degree,90008,1 - 3 years,Married,Working (paid employee),NA,"Management, professional, and related",NA,174,29,10,14,61,0,25,9,18,45,16,Qual2591-0129-S1,73543697,10356239,604be27e-4816-facb-c6b2-624c02e81f8a,NA,NA,NA,NA,1,FraudDetection,1081
2021-03-12 14:56:29,2021-03-12 15:11:16,IP Address,50.82.234.222,100,886,True,2021-03-12 15:11:16,R_3k1WYw5uKRdjBqX,NA,NA,NA,NA,44.3047027587890625,-96.78710174560546875,anonymous,EN,1,NA,0,30,NA,Yes,08/04/1987,37,White/Caucasian,NA,"$100,000 to $149,999",2.402,10.655,12.24,8,5,4,5,4,5,4,1.119,38.184,39.485,29,3,2,3,1,3,1,2,3,3,3,2,3,1,3,3,3,3,2,3,2,3,2,1,3,3,2,3,2,2,3,2,3,3,2,2,3,2,3,3,2,3,2,1,2,2,2,1,2,1,2,3,2,-1,2,1,2,-1,3,1.354,11.453,12.621,11,NA,NA,NA,NA,NA,1.414,9.311,10.196,10,4,4,4,3,3,0.835,22.482,24.017,29,5,4,4,5,4,5,4,4,4,3,4,4,1,1,3,3,3,2,1,4,2.03,22.632,24.38,23,1,1,1,0,1,0,1,1,0,1,1.557,20.776,24.161,13,7,6,Yard or personal garden,17 (Very hard),1.921,14.172,15.206,13,5,4,5,5,4,5,4,5.12,29.621,30.499,22,4,2,3,1,0,1,2,0,1,4,2,7.76,22.675,23.639,12,8,8,10,8,0.468,26.891,27.376,24,5,3,2,3,4,5,3,1,2,1,6,4,2,0.559,22.042,23.097,22,0,1,0,0,1,0,1,0,1,0,0,0,1,4.135,14.965,16.06,11,NA,4,NA,NA,4,NA,2.801,33.439,34.703,34,5,4,4,1,1,4,3,4,5,2,5,5,4,5,3,4,5,1,1,4,1.702,75.497,77.323,50,7,7,6,5,4,6,6,6,7,5,4,5,4,5,6,6,7,7,5,1,6,7,7,6,5,11.228,13.732,15.025,5,Female,NA,High school graduate (high school diploma or equivalent including GED),10001,1 - 3 years,Married,Working (paid employee),NA,Government,NA,252,27,10,18,94,7,32,19,18,44,50,Qual2591-0129-S1,73543697,10356239,604be38e-a849-d725-bcd6-47cd01bf0141,NA,NA,NA,NA,1,FraudDetection,1081
2021-03-12 14:55:06,2021-03-12 15:13:47,IP Address,97.96.117.142,100,1120,True,2021-03-12 15:13:48,R_3qHzYJptay8Lz6F,NA,NA,NA,NA,27.9611053466796875,-81.93979644775390625,anonymous,EN,1,NA,0,0,NA,Yes,03/12/2021,47,Native Hawaiian/Pacific Islander,NA,"$70,000 to $79,999",4.099,13.021,15.316,10,4,5,5,5,5,5,2.363,55.744,57.325,41,1,2,3,-1,3,2,3,2,2,2,1,-1,2,1,1,2,1,1,1,1,1,1,-1,2,-1,1,1,1,1,-2,1,1,1,2,1,1,1,1,1,1,2,2,2,1,-1,1,2,-1,1,1,2,1,1,-1,-1,-1,1,-1,6.741,30.346,32.097,14,NA,NA,NA,NA,NA,2.238,27.485,28.994,16,1,1,2,2,2,1.972,61.961,67.062,53,3,2,3,2,4,2,2,1,4,4,2,4,1,4,2,4,3,1,4,1,5.828,35.692,37.294,22,0,0,0,0,0,0,0,0,0,0,5.869,16.144,23.867,8,5,4,Urban/suburban parks or public gardens,11 (Light),3.508,25.742,27.653,15,2,2,1,1,1,1,1,6.358,64.059,67.458,30,2,2,2,1,1,1,1,1,1,1,1,2.889,17.67,19.335,9,7,6,7,7,5.127,74.08,75.977,45,8,8,7,8,8,7,9,1,6,8,7,2,1,7.222,84.596,86.246,34,0,1,1,1,0,0,0,0,0,0,1,0,0,7.308,31.887,33.695,15,NA,NA,4,NA,4,4,3.001,126.422,128.068,54,2,4,2,4,3,2,3,2,2,2,3,4,2,2,3,4,4,2,2,4,1.044,168.784,170.68,70,5,2,5,3,2,4,6,3,2,5,2,2,3,4,5,2,2,2,2,1,3,3,2,2,4,2.13,5.136,6.03,5,Female,NA,Bachelor's degree in college (4-year),33813,> 3 years,Married,Working (paid employee),NA,"Management, professional, and related",NA,174,29,16,8,58,0,9,13,14,42,16,Qual2591-0129-S1,73543697,10356239,604be330-2ea1-cd21-c1f1-8891f39208e3,NA,NA,NA,NA,1,NA,1081
2021-03-12 14:45:51,2021-03-12 15:17:15,IP Address,73.46.18.108,100,1883,True,2021-03-12 15:17:15,R_3PZAmFk2qCVp6CJ,NA,NA,NA,NA,26.1486053466796875,-80.27680206298828125,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,03/12/2021,32,White/Caucasian,NA,"$150,000 to $199,999",11.108,39.168,40.472,11,4,5,NA,4,4,5,16.147,88.767,92.288,34,1,1,1,3,2,1,-1,1,2,3,2,1,2,3,-1,1,3,2,-1,-1,2,3,1,2,1,-3,1,-1,2,3,2,2,1,3,-1,1,1,2,-1,2,-2,1,1,3,-1,2,1,1,1,2,3,2,1,3,2,-2,-1,2,204.614,257.398,259.061,11,NA,NA,NA,NA,NA,4.097,16.881,18.542,8,2,3,4,3,2,10.718,48.925,50.496,32,4,2,3,2,4,5,2,1,4,2,2,1,2,3,4,3,5,5,4,5,38.901,118.498,119.999,18,0,1,0,0,0,0,0,1,0,0,8.148,19.733,20.976,6,NA,5,Urban/suburban parks or public gardens,13 (Somewhat hard),5.954,26.235,27.857,14,5,4,NA,5,4,NA,NA,21.01,52.103,53.499,19,3,4,3,3,4,3,0,3,1,2,0,4.993,51.431,52.792,24,5,6,8,9,8.675,68.724,70.037,30,8,5,7,9,6,6,5,1,4,4,7,5,5,9.52,47.208,48.636,26,0,0,1,1,1,1,1,1,1,0,1,0,0,11.46,30.872,32.536,10,NA,NA,4,2,NA,NA,7.585,106.92,108.449,36,3,5,3,2,1,3,4,5,4,3,4,5,3,2,2,3,4,3,4,4,3.366,106.515,108.376,55,4,5,6,3,1,5,5,7,1,4,7,5,6,4,3,6,4,6,3,1,4,7,4,4,4,1.35,5.57,6.599,5,Male,NA,Bachelor's degree in college (4-year),99320,> 3 years,Married,Working (paid employee),NA,"Management, professional, and related",NA,206,25,12,14,68,2,27,25,13,33,35,Qual2591-0129-S1,73543697,10356239,604be102-4fa2-ae1e-93cf-27f6aeb11388,NA,NA,NA,NA,1,NA,1081
2021-03-12 15:07:34,2021-03-12 15:23:15,IP Address,76.118.114.164,100,941,True,2021-03-12 15:23:16,R_2ClZOJFqnAWmuQs,NA,NA,NA,NA,41.6905059814453125,-70.93579864501953125,anonymous,EN,1,NA,0,0,NA,Yes,03/12/2021,83,White/Caucasian,NA,"$30,000 to $39,999",5.357,20.134,20.822,7,1,NA,NA,4,NA,4,5.334,67.673,68.672,21,-1,2,2,-1,1,1,1,1,1,-1,2,-1,1,-1,1,-1,1,-1,1,1,1,-1,1,-1,1,1,-1,-1,1,1,1,1,1,-1,-1,1,1,1,1,1,2,2,-1,1,1,2,-1,1,1,1,1,1,1,-1,1,1,2,-2,25.416,41.355,42.591,7,NA,NA,NA,NA,NA,7.081,17.784,18.834,6,1,1,1,2,1,7.954,38.258,39.112,22,2,3,1,4,2,1,2,1,2,1,2,3,1,1,4,2,3,2,3,3,5.993,49.001,49.966,15,1,1,0,1,1,1,1,1,1,0,7.111,12.298,14.591,3,3,2,Yard or personal garden,8 (Extremely light),3.847,17.94,18.797,8,5,NA,NA,5,NA,NA,NA,6.156,47.177,48.024,14,2,2,3,1,2,2,1,1,1,1,1,7.804,22.841,23.774,7,2,4,2,1,8.942,48.567,49.593,16,4,6,7,7,7,6,6,1,7,6,5,9,7,3.312,54.083,55.058,19,1,1,1,1,1,0,1,1,1,0,1,1,0,5.326,19.171,20.149,7,4,4,4,4,NA,NA,4.084,64.95,65.914,23,3,3,1,3,3,2,3,3,2,3,2,2,2,2,3,2,2,3,2,4,4.337,84.376,85.142,30,4,3,5,4,4,5,5,4,3,4,4,5,4,4,5,4,4,4,4,1,5,3,4,4,4,1.669,4.446,5.519,3,Female,NA,Some college but no degree,02740,> 3 years,Widowed,Not working (retired),NA,Retired,NA,178,18,26,6,48,8,25,16,4,25,23,Qual2591-0129-S1,73543697,10356239,604be616-ace9-a8e8-6b74-906ee10335ae,NA,NA,NA,NA,1,NA,1081
2021-03-12 15:06:50,2021-03-12 15:25:19,IP Address,174.104.228.250,100,1109,True,2021-03-12 15:25:20,R_3IXFuQxf5lhWjbn,NA,NA,NA,NA,41.3721923828125,-82.10870361328125,anonymous,EN,1,NA,0,0,NA,Yes,03/12/2021,69,White/Caucasian,NA,"$50,000 to $59,999",8.497,23.425,24.539,6,2,2,2,2,2,2,21.929,80.349,81.048,17,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,8.913,22.101,23.283,5,NA,NA,NA,NA,NA,8.537,19.161,20.677,5,1,1,1,1,1,6.718,33.169,34.21,20,3,1,3,1,3,1,1,1,3,3,1,3,1,3,1,3,3,1,3,1,9.464,45.464,46.452,10,0,0,0,0,0,0,0,0,0,0,13.462,21.802,24.946,2,4,4,Urban/suburban parks or public gardens,9 (Very light),8.03,27.741,29.082,7,2,2,2,2,2,2,2,7.235,63.969,65.468,11,0,0,0,1,1,0,1,1,1,0,0,5.512,17.561,18.885,4,8,6,8,6,9.682,84.927,85.879,13,9,8,7,8,7,7,7,1,6,7,7,10,10,8.478,59.53,60.268,13,1,1,1,1,0,0,1,1,0,0,1,1,0,6.736,25.404,26.347,6,NA,NA,4,4,NA,4,9.396,89.486,91.525,21,1,1,1,3,3,2,2,3,2,3,2,2,2,1,3,4,4,3,3,2,10.281,115.669,117.029,27,3,2,3,3,3,3,3,3,5,4,4,4,2,2,5,4,3,4,3,1,3,4,4,3,4,1.834,4.494,5.745,2,Male,NA,Bachelor's degree in college (4-year),44035,1 - 3 years,Married,Not working (retired),NA,Retired,NA,125,12,10,5,40,0,14,4,16,30,10,Qual2591-0129-S1,73543697,10356239,604be5f3-80ce-875b-2d64-b96956184cee,NA,NA,NA,NA,1,NA,1081
2021-03-12 14:58:35,2021-03-12 15:25:24,IP Address,23.116.75.89,100,1608,True,2021-03-12 15:25:25,R_27TixvWekWP4f5y,NA,NA,NA,NA,25.956207275390625,-80.18280029296875,anonymous,EN,1,NA,0,0,NA,Yes,03/12/2021,35,Other Hispanic or Latina/o/x Other,NA,"Less than $10,000",5.85,27.388,28.942,16,2,NA,2,NA,NA,NA,12.645,105.201,106.852,39,1,-1,1,1,-1,1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,2,1,-1,1,1,1,-1,1,-1,-1,1,1,-1,1,-1,1,1,1,1,-1,1,1,1,1,1,-1,1,-1,-1,1,-1,1,1,2,1,-1,1,-1,1,7.002,27.526,28.845,15,NA,NA,NA,NA,NA,6.556,23.983,25.311,8,1,1,1,2,1,19.723,67.943,69.458,48,4,3,3,1,4,1,1,1,3,3,1,2,1,3,1,2,2,1,4,1,8.816,53.176,54.727,27,0,0,0,0,0,0,0,0,0,0,10.726,27.481,30.252,4,2,1,Yard or personal garden,6 (No exertion at all),9.345,33.629,35,18,NA,2,2,2,2,2,2,13.228,75.436,76.459,17,1,0,1,0,1,1,0,1,1,0,0,7.213,51.412,53.472,16,5,5,5,5,11.479,76.874,78.734,33,9,9,9,10,8,8,10,1,7,10,10,5,5,6.665,67.449,69.001,33,1,1,0,1,1,1,1,1,0,1,1,1,0,4.607,32.246,33.919,16,4,4,4,4,4,NA,6.384,97.783,99.232,52,1,1,1,1,3,1,1,3,1,3,1,2,1,1,2,1,1,2,2,2,13.191,145.301,149.179,72,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,2,2,6,2,2.464,9.978,11.68,3,Female,NA,High school graduate (high school diploma or equivalent including GED),NA,< 1 year,Never Married,Not working (looking for work),NA,Unemployed,NA,145,16,14,6,42,0,15,5,10,30,12,Qual2591-0129-S1,73543697,10356239,604be402-5e68-7d92-fb52-627d8e145768,NA,NA,NA,NA,1,NA,1081
2021-03-18 13:05:11,2021-03-18 13:20:25,IP Address,108.68.161.163,100,913,True,2021-03-18 13:20:25,R_3Pq1JoKlYUD2iwG,NA,NA,NA,NA,41.9214935302734375,-87.64459991455078125,anonymous,EN,0.90000000000000002220446049250313080847263336181640625,NA,0,0,NA,Yes,03/18/2021,64,Other,Mediterranean,"$70,000 to $79,999",4.208,16.59,17.764,8,4,2,2,NA,2,2,5.464,73.32,74.101,20,-1,-2,-1,2,-2,2,-1,1,1,1,1,-1,-1,-2,-2,-2,-2,-2,-1,-1,-1,-1,1,-2,-2,-2,-2,1,1,-2,-1,-1,2,-1,-1,1,-1,1,-1,1,1,-2,1,1,-2,2,-2,1,1,1,1,1,1,1,-2,1,2,-2,4.265,18.403,19.327,6,NA,NA,NA,NA,NA,7.657,14.72,15.383,6,1,1,1,1,1,8.157,41.857,42.934,23,3,1,1,2,3,2,1,1,2,1,2,4,2,4,1,4,4,1,2,2,7.526,40.642,41.259,14,0,0,0,0,0,1,0,0,1,0,4.412,10.955,13.511,4,1,0,NA,NA,2.568,13.639,14.572,9,1,1,1,1,1,1,1,4.333,41.592,42.59,14,1,1,1,1,1,1,1,1,1,3,1,11.062,16.758,17.832,4,2,0,2,0,7.154,63.315,64.295,19,9,9,7,9,9,9,8,1,7,7,5,9,9,4.808,45.02,45.629,15,1,1,0,1,1,0,1,1,1,0,1,1,0,2.423,18.236,18.947,8,4,4,NA,NA,NA,NA,3.808,63.168,63.976,25,2,2,2,2,3,2,2,4,2,3,2,2,2,1,4,4,4,2,2,4,6.608,97.637,98.617,32,2,2,2,2,2,5,3,2,2,6,2,2,2,2,2,2,2,6,2,1,2,4,4,2,5,1.215,4.532,5.486,3,Male,NA,Some college but no degree,60803,> 3 years,Never Married,Not working (retired),NA,Retired,NA,149,15,17,5,43,2,7,12,4,28,15,Qual2591-0129-S1,73543697,10356239,6053a45e-cfeb-2abd-ccf1-90ce860b57a6,NA,NA,NA,NA,1,NA,1081
